,keyword,ntee_cd,count,Include
10048,observatory,Z99Z,1,2
10049,park,A01,7,2
10050,park,A02,1,2
10051,park,A11,16,2
10052,park,A112,3,2
10053,park,A115,7,2
10054,park,A116,1,2
10055,park,A118,2,2
10056,park,A12,21,2
10057,park,A120,1,2
10058,park,A19,3,2
10059,park,A20,73,2
10060,park,A200,4,2
10061,park,A20Z,4,2
10062,park,A23,15,2
10063,park,A25,19,2
10064,park,A250,1,2
10065,park,A25Z,1,2
10066,park,A26,5,2
10067,park,A267,1,2
10068,park,A27,1,2
10069,park,A30,1,2
10070,park,A31,7,2
10071,park,A310,1,2
10072,park,A33,2,2
10073,park,A33Z,1,2
10074,park,A34,2,2
10075,park,A34Z,1,2
10076,park,A40,10,2
10077,park,A400,4,2
10078,park,A500,5,2
10079,park,A50Z,3,2
10080,park,A510,1,2
10081,park,A51Z,2,2
10082,park,A520,1,2
10083,park,A540,3,2
10084,park,A54Z,1,2
10085,park,A55I,1,2
10086,park,A560,3,2
10087,park,A570,1,2
10088,park,A59I,1,2
10089,park,A59Z,1,2
10090,park,A60,14,2
10091,park,A600,2,2
10092,park,A60Z,3,2
10093,park,A61,8,2
10094,park,A610,1,2
10095,park,A62,8,2
10096,park,A63,1,2
10097,park,A630,1,2
10098,park,A65,28,2
10099,park,A650,12,2
10100,park,A65Z,3,2
10101,park,A68,25,2
10102,park,A680,5,2
10103,park,A68Z,2,2
10104,park,A69,5,2
10105,park,A69Z,1,2
10106,park,A6B,7,2
10107,park,A6BZ,1,2
10108,park,A6C,8,2
10109,park,A6CI,1,2
10110,park,A6E,5,2
10111,park,A6E0,1,2
10112,park,A6EI,1,2
10113,park,A6EZ,1,2
10114,park,A70,6,2
10115,park,A72Z,1,2
10116,park,A80,162,2
10117,park,A800,5,2
10118,park,A80Z,9,2
10119,park,A82,3,2
10120,park,A82Z,16,2
10121,park,A84,22,2
10122,park,A90,6,2
10123,park,A90Z,1,2
10124,park,A99,26,2
10125,park,A99M,1,2
10126,park,A99Z,3,2
10127,park,B01,14,2
10128,park,B022,1,2
10129,park,B03,5,2
10130,park,B032,1,2
10131,park,B05,1,2
10132,park,B11,121,2
10133,park,B110,4,2
10134,park,B111,3,2
10135,park,B112,46,2
10136,park,B114,2,2
10137,park,B117,7,2
10138,park,B12,45,2
10139,park,B122,8,2
10140,park,B129,1,2
10141,park,B19,9,2
10142,park,B190,1,2
10143,park,B192,2,2
10144,park,B196,1,2
10145,park,B197,1,2
10146,park,B20,21,2
10147,park,B200,7,2
10148,park,B20I,1,2
10149,park,B20P,1,2
10150,park,B20Z,1,2
10151,park,B21,26,2
10152,park,B210,1,2
10153,park,B21M,1,2
10154,park,B21P,1,2
10155,park,B21Z,18,2
10156,park,B24,15,2
10157,park,B240,2,2
10158,park,B24B,1,2
10159,park,B24I,2,2
10160,park,B24Z,7,2
10161,park,B25,9,2
10162,park,B250,1,2
10163,park,B25I,6,2
10164,park,B25Z,2,2
10165,park,B28,1,2
10166,park,B28Z,3,2
10167,park,B29,22,2
10168,park,B30,3,2
10169,park,B300,1,2
10170,park,B30J,1,2
10171,park,B32Z,1,2
10172,park,B40,2,2
10173,park,B40Z,1,2
10174,park,B42,2,2
10175,park,B42I,1,2
10176,park,B43,2,2
10177,park,B430,2,2
10178,park,B43I,1,2
10179,park,B500,1,2
10180,park,B60,5,2
10181,park,B60Z,1,2
10182,park,B64Z,1,2
10183,park,B70,20,2
10184,park,B71I,1,2
10185,park,B71Z,5,2
10186,park,B80,7,2
10187,park,B82,97,2
10188,park,B820,3,2
10189,park,B82J,1,2
10190,park,B82M,1,2
10191,park,B82Z,5,2
10192,park,B83,2,2
10193,park,B84,8,2
10194,park,B84Z,4,2
10195,park,B90,80,2
10196,park,B90Z,1,2
10197,park,B92,3,2
10198,park,B94,202,2
10199,park,B940,1,2
10200,park,B942,1,2
10201,park,B948,1,2
10202,park,B94J,1,2
10203,park,B94M,1,2
10204,park,B94Z,17,2
10205,park,B99,63,2
10206,park,B990,2,2
10207,park,B99J,1,2
10208,park,B99Z,6,2
10209,park,C00Z,1,2
10210,park,C01,22,2
10211,park,C010,1,2
10212,park,C03,3,2
10213,park,C030,1,2
10214,park,C033,2,2
10215,park,C05,1,2
10216,park,C1,1,2
10217,park,C11,52,2
10218,park,C110,1,2
10219,park,C113,10,2
10220,park,C114,1,2
10221,park,C115,3,2
10222,park,C119,1,2
10223,park,C12,26,2
10224,park,C120,1,2
10225,park,C123,1,2
10226,park,C124,1,2
10227,park,C125,3,2
10228,park,C19,10,2
10229,park,C193,1,2
10230,park,C20,4,2
10231,park,C20Z,1,2
10232,park,C27,9,2
10233,park,C30,171,2
10234,park,C300,3,2
10235,park,C30I,2,2
10236,park,C30N,1,2
10237,park,C30Z,14,2
10238,park,C32,14,2
10239,park,C320,5,2
10240,park,C32Z,1,2
10241,park,C34,54,2
10242,park,C340,9,2
10243,park,C34Z,4,2
10244,park,C35,1,2
10245,park,C36,11,2
10246,park,C40,8,2
10247,park,C400,1,2
10248,park,C40Z,1,2
10249,park,C410,2,2
10250,park,C42,18,2
10251,park,C50,144,2
10252,park,C500,18,2
10253,park,C50Z,9,2
10254,park,C60,23,2
10255,park,C600,7,2
10256,park,C60Z,6,2
10257,park,C99,49,2
10258,park,C990,2,2
10259,park,C99Z,6,2
10260,park,D01,7,2
10261,park,D013,1,2
10262,park,D02,1,2
10263,park,D03,3,2
10264,park,D030,1,2
10265,park,D11,20,2
10266,park,D112,1,2
10267,park,D115,13,2
10268,park,D116,1,2
10269,park,D12,12,2
10270,park,D120,1,2
10271,park,D19,1,2
10272,park,D192,2,2
10273,park,D196,1,2
10274,park,D20,88,2
10275,park,D200,4,2
10276,park,D30,10,2
10277,park,D32,1,2
10278,park,D34,3,2
10279,park,D340,1,2
10280,park,D500,14,2
10281,park,D50I,1,2
10282,park,D60,32,2
10283,park,D61,4,2
10284,park,D99,34,2
10285,park,E01,2,2
10286,park,E02,1,2
10287,park,E03,1,2
10288,park,E05,1,2
10289,park,E11,7,2
10290,park,E110,2,2
10291,park,E112,2,2
10292,park,E12,5,2
10293,park,E120,1,2
10294,park,E122,1,2
10295,park,E19,1,2
10296,park,E20,2,2
10297,park,E21,6,2
10298,park,E210,2,2
10299,park,E21Z,2,2
10300,park,E22,2,2
10301,park,E220,8,2
10302,park,E22I,7,2
10303,park,E22Z,2,2
10304,park,E24,2,2
10305,park,E30,12,2
10306,park,E300,2,2
10307,park,E32,6,2
10308,park,E32Z,3,2
10309,park,E40,3,2
10310,park,E400,2,2
10311,park,E50,3,2
10312,park,E50Z,1,2
10313,park,E60,19,2
10314,park,E60Z,1,2
10315,park,E62,5,2
10316,park,E62Z,5,2
10317,park,E63Z,2,2
10318,park,E70,8,2
10319,park,E700,1,2
10320,park,E70Z,1,2
10321,park,E80,1,2
10322,park,E86,18,2
10323,park,E91,4,2
10324,park,E910,5,2
10325,park,E91I,1,2
10326,park,E91Z,2,2
10327,park,E92,2,2
10328,park,E920,1,2
10329,park,E99,7,2
10330,park,F01,4,2
10331,park,F11,3,2
10332,park,F12,1,2
10333,park,F192,1,2
10334,park,F20,4,2
10335,park,F21,6,2
10336,park,F22,2,2
10337,park,F22Z,1,2
10338,park,F30,3,2
10339,park,F300,1,2
10340,park,F30Z,1,2
10341,park,F31I,1,2
10342,park,F320,1,2
10343,park,F33,1,2
10344,park,F50,1,2
10345,park,F60,8,2
10346,park,F600,1,2
10347,park,F80,1,2
10348,park,F99,2,2
10349,park,F99Z,1,2
10350,park,G01,6,2
10351,park,G11,3,2
10352,park,G12,22,2
10353,park,G123,1,2
10354,park,G125,1,2
10355,park,G19,2,2
10356,park,G195,1,2
10357,park,G20,9,2
10358,park,G30,5,2
10359,park,G40,1,2
10360,park,G43,1,2
10361,park,G44,1,2
10362,park,G48,6,2
10363,park,G50,26,2
10364,park,G50Z,2,2
10365,park,G5XZ,1,2
10366,park,G80,24,2
10367,park,G83,1,2
10368,park,G84,1,2
10369,park,G84Z,1,2
10370,park,G8XZ,1,2
10371,park,G94,2,2
10372,park,G96,4,2
10373,park,G96Z,1,2
10374,park,G99,9,2
10375,park,H01,1,2
10376,park,H059,1,2
10377,park,H11,1,2
10378,park,H112,1,2
10379,park,H12,11,2
10380,park,H122,2,2
10381,park,H194,1,2
10382,park,H20,5,2
10383,park,H30,1,2
10384,park,H48,3,2
10385,park,H50,3,2
10386,park,H60,1,2
10387,park,H80,2,2
10388,park,H800,1,2
10389,park,H96,4,2
10390,park,H99,3,2
10391,park,H9B,1,2
10392,park,I01,1,2
10393,park,I11,1,2
10394,park,I12,1,2
10395,park,I126,1,2
10396,park,I20,5,2
10397,park,I20Z,3,2
10398,park,I21,6,2
10399,park,I210,2,2
10400,park,I21Z,1,2
10401,park,I31,2,2
10402,park,I50,1,2
10403,park,I60,4,2
10404,park,I60J,1,2
10405,park,I60Z,1,2
10406,park,I72,3,2
10407,park,I80,1,2
10408,park,I83Z,1,2
10409,park,J02,1,2
10410,park,J022,1,2
10411,park,J03,1,2
10412,park,J11,1,2
10413,park,J20,4,2
10414,park,J22,4,2
10415,park,J22Z,1,2
10416,park,J300,1,2
10417,park,J40,21,2
10418,park,J400,1,2
10419,park,J99,2,2
10420,park,K01,1,2
10421,park,K12,2,2
10422,park,K199,1,2
10423,park,K20,5,2
10424,park,K200,1,2
10425,park,K26,2,2
10426,park,K30,12,2
10427,park,K31,13,2
10428,park,K32Z,1,2
10429,park,K34,4,2
10430,park,K35,5,2
10431,park,K35Z,1,2
10432,park,K36,3,2
10433,park,K40,3,2
10434,park,K99,6,2
10435,park,L01,2,2
10436,park,L02,1,2
10437,park,L11,3,2
10438,park,L110,1,2
10439,park,L12,2,2
10440,park,L19,1,2
10441,park,L192,1,2
10442,park,L20,38,2
10443,park,L200,12,2
10444,park,L20Z,19,2
10445,park,L21,33,2
10446,park,L210,15,2
10447,park,L21K,1,2
10448,park,L21Z,11,2
10449,park,L22,46,2
10450,park,L220,1,2
10451,park,L222,1,2
10452,park,L22Z,14,2
10453,park,L24,1,2
10454,park,L25,3,2
10455,park,L30,1,2
10456,park,L40,5,2
10457,park,L40Z,1,2
10458,park,L41,2,2
10459,park,L41Z,2,2
10460,park,L50,85,2
10461,park,L52Z,2,2
10462,park,L80,8,2
10463,park,L800,2,2
10464,park,L80Z,5,2
10465,park,L81,2,2
10466,park,L99,5,2
10467,park,L990,1,2
10468,park,L99Z,3,2
10469,park,M01,1,2
10470,park,M03,3,2
10471,park,M11,7,2
10472,park,M112,1,2
10473,park,M12,4,2
10474,park,M122,2,2
10475,park,M19,2,2
10476,park,M199,1,2
10477,park,M20,7,2
10478,park,M23,2,2
10479,park,M23Z,1,2
10480,park,M24,59,2
10481,park,M24Z,10,2
10482,park,M40,6,2
10483,park,M41,2,2
10484,park,M41Z,1,2
10485,park,M42,2,2
10486,park,M60,1,2
10487,park,M99,9,2
10488,park,N01,17,2
10489,park,N013,2,2
10490,park,N02,4,2
10491,park,N023,1,2
10492,park,N03,4,2
10493,park,N033,2,2
10494,park,N05,1,2
10495,park,N11,139,2
10496,park,N110,3,2
10497,park,N111,1,2
10498,park,N112,5,2
10499,park,N113,111,2
10500,park,N116,1,2
10501,park,N117,1,2
10502,park,N12,94,2
10503,park,N120,1,2
10504,park,N123,26,2
10505,park,N19,10,2
10506,park,N192,1,2
10507,park,N193,15,2
10508,park,N195,1,2
10509,park,N20,15,2
10510,park,N200,1,2
10511,park,N20Z,1,2
10512,park,N30,64,2
10513,park,N300,1,2
10514,park,N30C,5,2
10515,park,N30I,4,2
10516,park,N30J,2,2
10517,park,N30O,1,2
10518,park,N30Z,19,2
10519,park,N31,74,2
10520,park,N31Z,10,2
10521,park,N32,1105,2
10522,park,N320,16,2
10523,park,N322,1,2
10524,park,N32B,1,2
10525,park,N32C,2,2
10526,park,N32I,45,2
10527,park,N32J,5,2
10528,park,N32M,1,2
10529,park,N32O,3,2
10530,park,N32Z,64,2
10531,park,N40,14,2
10532,park,N40Z,2,2
10533,park,N41,1,2
10534,park,N42Z,2,2
10535,park,N50,100,2
10536,park,N500,2,2
10537,park,N50Z,1,2
10538,park,N52,10,2
10539,park,N520,2,2
10540,park,N52P,1,2
10541,park,N52Z,3,2
10542,park,N60,90,2
10543,park,N600,1,2
10544,park,N60Z,8,2
10545,park,N61,6,2
10546,park,N62,20,2
10547,park,N63,133,2
10548,park,N63Z,12,2
10549,park,N64,30,2
10550,park,N64Z,2,2
10551,park,N65,26,2
10552,park,N66,14,2
10553,park,N66Z,1,2
10554,park,N67,42,2
10555,park,N67I,1,2
10556,park,N67Z,3,2
10557,park,N68,17,2
10558,park,N680,4,2
10559,park,N68I,1,2
10560,park,N68Z,3,2
10561,park,N69,13,2
10562,park,N69I,1,2
10563,park,N6A,6,2
10564,park,N6AZ,2,2
10565,park,N6XZ,1,2
10566,park,N70,18,2
10567,park,N70Z,2,2
10568,park,N71,1,2
10569,park,N99,54,2
10570,park,N99Z,5,2
10571,park,O01,2,2
10572,park,O11,3,2
10573,park,O12,7,2
10574,park,O20,24,2
10575,park,O200,1,2
10576,park,O20Z,4,2
10577,park,O21,1,2
10578,park,O210,2,2
10579,park,O21I,1,2
10580,park,O22,2,2
10581,park,O23,7,2
10582,park,O23Z,2,2
10583,park,O30,1,2
10584,park,O41,3,2
10585,park,O50,101,2
10586,park,O50Z,2,2
10587,park,O51,6,2
10588,park,O52,3,2
10589,park,O52Z,1,2
10590,park,O53,2,2
10591,park,O55,1,2
10592,park,O55Z,1,2
10593,park,O99,9,2
10594,park,O99I,1,2
10595,park,O99Z,1,2
10596,park,P01,3,2
10597,park,P03,1,2
10598,park,P11,6,2
10599,park,P112,1,2
10600,park,P118,1,2
10601,park,P12,19,2
10602,park,P122,1,2
10603,park,P19,3,2
10604,park,P20,160,2
10605,park,P200,2,2
10606,park,P20Z,14,2
10607,park,P21,1,2
10608,park,P27,1,2
10609,park,P28,11,2
10610,park,P280,2,2
10611,park,P28Z,1,2
10612,park,P29,3,2
10613,park,P29Z,1,2
10614,park,P30,12,2
10615,park,P300,1,2
10616,park,P32,1,2
10617,park,P33,20,2
10618,park,P330,5,2
10619,park,P33P,1,2
10620,park,P33Z,7,2
10621,park,P36Z,1,2
10622,park,P37Z,1,2
10623,park,P40,10,2
10624,park,P400,1,2
10625,park,P40Z,2,2
10626,park,P440,1,2
10627,park,P46,1,2
10628,park,P460,1,2
10629,park,P50,6,2
10630,park,P500,1,2
10631,park,P50Z,1,2
10632,park,P51,2,2
10633,park,P52,1,2
10634,park,P52Z,1,2
10635,park,P58,6,2
10636,park,P60,17,2
10637,park,P60Z,1,2
10638,park,P62,1,2
10639,park,P70,3,2
10640,park,P700,2,2
10641,park,P73,6,2
10642,park,P730,1,2
10643,park,P73Z,4,2
10644,park,P74Z,2,2
10645,park,P75,14,2
10646,park,P750,13,2
10647,park,P75Z,7,2
10648,park,P80,23,2
10649,park,P80Z,3,2
10650,park,P81,23,2
10651,park,P810,1,2
10652,park,P81Z,9,2
10653,park,P82,4,2
10654,park,P820,1,2
10655,park,P82Z,1,2
10656,park,P84,1,2
10657,park,P85,9,2
10658,park,P86,1,2
10659,park,P99,39,2
10660,park,P990,1,2
10661,park,P99Z,1,2
10662,park,Q115,1,2
10663,park,Q12,1,2
10664,park,Q20,1,2
10665,park,Q200,1,2
10666,park,Q21,2,2
10667,park,Q21Z,1,2
10668,park,Q30,8,2
10669,park,Q32,1,2
10670,park,Q33,3,2
10671,park,Q330,1,2
10672,park,Q41,1,2
10673,park,Q99,1,2
10674,park,R01,5,2
10675,park,R12,2,2
10676,park,R20,2,2
10677,park,R20Z,1,2
10678,park,R23,1,2
10679,park,R25,1,2
10680,park,R26,2,2
10681,park,R26K,1,2
10682,park,R40,1,2
10683,park,R61Z,1,2
10684,park,R62M,1,2
10685,park,R99,1,2
10686,park,S01,13,2
10687,park,S02,2,2
10688,park,S022,1,2
10689,park,S03,3,2
10690,park,S05,1,2
10691,park,S11,21,2
10692,park,S12,17,2
10693,park,S122,1,2
10694,park,S19,3,2
10695,park,S192,1,2
10696,park,S20,308,2
10697,park,S200,6,2
10698,park,S20I,1,2
10699,park,S20Z,8,2
10700,park,S21,33,2
10701,park,S21M,1,2
10702,park,S21Z,6,2
10703,park,S22,142,2
10704,park,S220,6,2
10705,park,S22I,1,2
10706,park,S22Z,4,2
10707,park,S25Z,2,2
10708,park,S30,27,2
10709,park,S300,1,2
10710,park,S30Z,3,2
10711,park,S31,21,2
10712,park,S31Z,7,2
10713,park,S32,2,2
10714,park,S40,13,2
10715,park,S41,82,2
10716,park,S41Z,9,2
10717,park,S43,4,2
10718,park,S46,2,2
10719,park,S47,24,2
10720,park,S470,6,2
10721,park,S50,5,2
10722,park,S80,48,2
10723,park,S800,1,2
10724,park,S80I,1,2
10725,park,S80Z,4,2
10726,park,S81,8,2
10727,park,S81Z,1,2
10728,park,S82,4,2
10729,park,S82Z,1,2
10730,park,S99,69,2
10731,park,S99Z,4,2
10732,park,T00Z,2,2
10733,park,T03,1,2
10734,park,T11,14,2
10735,park,T111,1,2
10736,park,T113,1,2
10737,park,T12,28,2
10738,park,T120,1,2
10739,park,T122,1,2
10740,park,T2,1,2
10741,park,T20,66,2
10742,park,T20I,2,2
10743,park,T20J,1,2
10744,park,T20Z,10,2
10745,park,T21,10,2
10746,park,T21Z,1,2
10747,park,T22,77,2
10748,park,T22Z,5,2
10749,park,T23,11,2
10750,park,T30,100,2
10751,park,T300,1,2
10752,park,T30Z,8,2
10753,park,T31,30,2
10754,park,T310,1,2
10755,park,T31I,2,2
10756,park,T31Z,3,2
10757,park,T40,1,2
10758,park,T50,41,2
10759,park,T50B,1,2
10760,park,T50I,2,2
10761,park,T50J,1,2
10762,park,T70,10,2
10763,park,T700,1,2
10764,park,T70I,1,2
10765,park,T70Z,7,2
10766,park,T90,6,2
10767,park,T900,1,2
10768,park,T90Z,2,2
10769,park,T99,8,2
10770,park,T990,2,2
10771,park,T99Z,5,2
10772,park,U01,1,2
10773,park,U02,1,2
10774,park,U03,1,2
10775,park,U21Z,1,2
10776,park,U300,1,2
10777,park,U40,3,2
10778,park,U50,2,2
10779,park,V01,1,2
10780,park,V21Z,1,2
10781,park,W01,3,2
10782,park,W02,1,2
10783,park,W03,3,2
10784,park,W11,20,2
10785,park,W112,4,2
10786,park,W12,20,2
10787,park,W192,1,2
10788,park,W193,1,2
10789,park,W20,7,2
10790,park,W200,1,2
10791,park,W24,5,2
10792,park,W30,51,2
10793,park,W40,4,2
10794,park,W400,1,2
10795,park,W40D,1,2
10796,park,W40Z,1,2
10797,park,W61,1,2
10798,park,W70,1,2
10799,park,W80,8,2
10800,park,W99,54,2
10801,park,X00C,1,2
10802,park,X01,1,2
10803,park,X11,2,2
10804,park,X112,3,2
10805,park,X12,3,2
10806,park,X122,1,2
10807,park,X19,4,2
10808,park,X192,1,2
10809,park,X20,141,2
10810,park,X200,3,2
10811,park,X20H,1,2
10812,park,X20O,1,2
10813,park,X20Z,20,2
10814,park,X21,100,2
10815,park,X212,1,2
10816,park,X21I,2,2
10817,park,X21M,1,2
10818,park,X21Z,9,2
10819,park,X22,2,2
10820,park,X222,1,2
10821,park,X30,59,2
10822,park,X30I,1,2
10823,park,X30Z,6,2
10824,park,X40,9,2
10825,park,X50,2,2
10826,park,X70,2,2
10827,park,X80,2,2
10828,park,X90,4,2
10829,park,X90Z,2,2
10830,park,X99,25,2
10831,park,X99Z,9,2
10832,park,Y01,3,2
10833,park,Y03,4,2
10834,park,Y11,2,2
10835,park,Y12,3,2
10836,park,Y20,1,2
10837,park,Y22,16,2
10838,park,Y23,2,2
10839,park,Y40,4,2
10840,park,Y42,2,2
10841,park,Y43,4,2
10842,park,Y44,1,2
10843,park,Y50,60,2
10844,park,Y500,1,2
10845,park,Y52Z,4,2
10846,park,Y99,4,2
10847,park,Z20,1,2
10848,park,Z99,55,2
10849,park,Z999,1,2
10850,park,Z99Z,25,2
10851,pioneer village,A540,1,2
10852,pioneer village,A80,4,2
10853,pioneer village,P40,1,2
10854,preservation,A01,9,2
10855,preservation,A018,1,2
10856,preservation,A02,1,2
10857,preservation,A03,4,2
10858,preservation,A030,2,2
10859,preservation,A038,1,2
10860,preservation,A11,4,2
10861,preservation,A110,1,2
10862,preservation,A118,2,2
10863,preservation,A12,4,2
10864,preservation,A128,1,2
10865,preservation,A19,3,2
10866,preservation,A20,44,2
10867,preservation,A200,3,2
10868,preservation,A20Z,3,2
10869,preservation,A23,46,2
10870,preservation,A230,2,2
10871,preservation,A23Z,4,2
10872,preservation,A25,3,2
10873,preservation,A26,2,2
10874,preservation,A30,2,2
10875,preservation,A31,4,2
10876,preservation,A32,1,2
10877,preservation,A33,1,2
10878,preservation,A34,1,2
10879,preservation,A40,3,2
10880,preservation,A400,1,2
10881,preservation,A500,2,2
10882,preservation,A50Z,6,2
10883,preservation,A51Z,1,2
10884,preservation,A540,5,2
10885,preservation,A54M,1,2
10886,preservation,A54Z,1,2
10887,preservation,A60,8,2
10888,preservation,A600,2,2
10889,preservation,A61,3,2
10890,preservation,A610,2,2
10891,preservation,A62,4,2
10892,preservation,A65,5,2
10893,preservation,A68,24,2
10894,preservation,A680,1,2
10895,preservation,A69,1,2
10896,preservation,A6A,1,2
10897,preservation,A6B,11,2
10898,preservation,A6B0,26,2
10899,preservation,A6BJ,1,2
10900,preservation,A6BO,6,2
10901,preservation,A6BZ,42,2
10902,preservation,A6C,1,2
10903,preservation,A6C0,1,2
10904,preservation,A70,6,2
10905,preservation,A80,882,2
10906,preservation,A800,57,2
10907,preservation,A802,1,2
10908,preservation,A80Z,16,2
10909,preservation,A82,47,2
10910,preservation,A82I,6,2
10911,preservation,A82M,1,2
10912,preservation,A82Z,84,2
10913,preservation,A84,14,2
10914,preservation,A840,1,2
10915,preservation,A85Z,2,2
10916,preservation,A90,2,2
10917,preservation,A99,31,2
10918,preservation,A99Z,5,2
10919,preservation,B01,5,2
10920,preservation,B03,2,2
10921,preservation,B11,3,2
10922,preservation,B12,3,2
10923,preservation,B124,1,2
10924,preservation,B60,6,2
10925,preservation,B70,6,2
10926,preservation,B70Z,1,2
10927,preservation,B80,2,2
10928,preservation,B82,6,2
10929,preservation,B84,3,2
10930,preservation,B90,16,2
10931,preservation,B90Z,1,2
10932,preservation,B92,1,2
10933,preservation,B99,26,2
10934,preservation,B99Z,5,2
10935,preservation,C01,14,2
10936,preservation,C010,1,2
10937,preservation,C013,2,2
10938,preservation,C03,1,2
10939,preservation,C032,1,2
10940,preservation,C05,1,2
10941,preservation,C11,5,2
10942,preservation,C113,1,2
10943,preservation,C12,6,2
10944,preservation,C123,4,2
10945,preservation,C19,1,2
10946,preservation,C193,1,2
10947,preservation,C20,4,2
10948,preservation,C27,4,2
10949,preservation,C30,92,2
10950,preservation,C300,4,2
10951,preservation,C301,1,2
10952,preservation,C303,1,2
10953,preservation,C30Z,12,2
10954,preservation,C32,53,2
10955,preservation,C320,8,2
10956,preservation,C32Z,3,2
10957,preservation,C34,49,2
10958,preservation,C340,18,2
10959,preservation,C342,1,2
10960,preservation,C34Z,3,2
10961,preservation,C35,1,2
10962,preservation,C36,1,2
10963,preservation,C50,23,2
10964,preservation,C500,3,2
10965,preservation,C50Z,1,2
10966,preservation,C60,11,2
10967,preservation,C600,1,2
10968,preservation,C60I,1,2
10969,preservation,C60Z,1,2
10970,preservation,C99,25,2
10971,preservation,C99Z,1,2
10972,preservation,D113,1,2
10973,preservation,D12,1,2
10974,preservation,D122,1,2
10975,preservation,D20,16,2
10976,preservation,D200,2,2
10977,preservation,D30,19,2
10978,preservation,D31,3,2
10979,preservation,D310,1,2
10980,preservation,D34,4,2
10981,preservation,D340,4,2
10982,preservation,D60,2,2
10983,preservation,D99,7,2
10984,preservation,E22,1,2
10985,preservation,E42Z,1,2
10986,preservation,E50,1,2
10987,preservation,E65Z,1,2
10988,preservation,E70,1,2
10989,preservation,F20,1,2
10990,preservation,F60,2,2
10991,preservation,G059,1,2
10992,preservation,G12,2,2
10993,preservation,G51,1,2
10994,preservation,H40,1,2
10995,preservation,H96,1,2
10996,preservation,I012,1,2
10997,preservation,I20,1,2
10998,preservation,I21,2,2
10999,preservation,I40,1,2
11000,preservation,I72,2,2
11001,preservation,I80,1,2
11002,preservation,I99,1,2
11003,preservation,J40,2,2
11004,preservation,K05,1,2
11005,preservation,K12,1,2
11006,preservation,K20,2,2
11007,preservation,K25,2,2
11008,preservation,K250,1,2
11009,preservation,K30,1,2
11010,preservation,K31,1,2
11011,preservation,K35,1,2
11012,preservation,L11,1,2
11013,preservation,L198,1,2
11014,preservation,L20,25,2
11015,preservation,L200,6,2
11016,preservation,L20Z,6,2
11017,preservation,L21,18,2
11018,preservation,L210,2,2
11019,preservation,L21B,1,2
11020,preservation,L22,4,2
11021,preservation,L25,2,2
11022,preservation,L250,2,2
11023,preservation,L25Z,1,2
11024,preservation,L30,1,2
11025,preservation,L50,2,2
11026,preservation,L502,1,2
11027,preservation,L80,4,2
11028,preservation,L800,1,2
11029,preservation,L80Z,1,2
11030,preservation,L81,1,2
11031,preservation,L99,1,2
11032,preservation,M20,1,2
11033,preservation,N01,1,2
11034,preservation,N112,1,2
11035,preservation,N12,1,2
11036,preservation,N20,2,2
11037,preservation,N30,1,2
11038,preservation,N30I,1,2
11039,preservation,N30Z,1,2
11040,preservation,N31,2,2
11041,preservation,N32,13,2
11042,preservation,N32A,1,2
11043,preservation,N32I,1,2
11044,preservation,N50,4,2
11045,preservation,N52,1,2
11046,preservation,N522,1,2
11047,preservation,N60,1,2
11048,preservation,N69,3,2
11049,preservation,N6A,1,2
11050,preservation,N70,2,2
11051,preservation,N99,3,2
11052,preservation,O11,1,2
11053,preservation,O12,1,2
11054,preservation,O40,1,2
11055,preservation,O40Z,1,2
11056,preservation,O50,5,2
11057,preservation,O52,1,2
11058,preservation,O99Z,1,2
11059,preservation,P03,1,2
11060,preservation,P05,1,2
11061,preservation,P20,23,2
11062,preservation,P20Z,2,2
11063,preservation,P28,3,2
11064,preservation,P28Z,1,2
11065,preservation,P30,1,2
11066,preservation,P32,1,2
11067,preservation,P40,9,2
11068,preservation,P42,1,2
11069,preservation,P45,1,2
11070,preservation,P50,1,2
11071,preservation,P51,3,2
11072,preservation,P58,1,2
11073,preservation,P60,1,2
11074,preservation,P75Z,1,2
11075,preservation,P80,1,2
11076,preservation,P99,5,2
11077,preservation,Q12,1,2
11078,preservation,Q200,1,2
11079,preservation,Q30,1,2
11080,preservation,Q33,2,2
11081,preservation,R01,1,2
11082,preservation,R60Z,1,2
11083,preservation,R99,1,2
11084,preservation,S01,1,2
11085,preservation,S03,1,2
11086,preservation,S11,3,2
11087,preservation,S12,4,2
11088,preservation,S20,81,2
11089,preservation,S200,4,2
11090,preservation,S20Z,3,2
11091,preservation,S21,6,2
11092,preservation,S21Z,1,2
11093,preservation,S22,7,2
11094,preservation,S220,1,2
11095,preservation,S22Z,1,2
11096,preservation,S30,7,2
11097,preservation,S31,2,2
11098,preservation,S32,2,2
11099,preservation,S320,1,2
11100,preservation,S32Z,1,2
11101,preservation,S40,2,2
11102,preservation,S41,9,2
11103,preservation,S410,1,2
11104,preservation,S43,2,2
11105,preservation,S47,2,2
11106,preservation,S50,1,2
11107,preservation,S50Z,1,2
11108,preservation,S80,4,2
11109,preservation,S80Z,1,2
11110,preservation,S99,11,2
11111,preservation,T01,1,2
11112,preservation,T11,1,2
11113,preservation,T12,5,2
11114,preservation,T20,7,2
11115,preservation,T20I,1,2
11116,preservation,T20Z,1,2
11117,preservation,T22,4,2
11118,preservation,T222,1,2
11119,preservation,T23,9,2
11120,preservation,T30,9,2
11121,preservation,T30Z,2,2
11122,preservation,T31,2,2
